,Layer,FeatureID,ErrorDesc,geometry
262,Statewide_2020,2122,Overlap with Statewide_2020 at feature 2069,"c(2251888.94411138, 433418.921815676)"
263,Statewide_2020,2122,Overlap with Statewide_2020 at feature 2069,"c(2251711.46959061, 433529.486044963)"
264,Statewide_2020,2122,Overlap with Statewide_2020 at feature 2069,"c(2251513.31266942, 433654.394412243)"
265,Statewide_2020,2122,Overlap with Statewide_2020 at feature 2069,"c(2251035.71978334, 433955.890196739)"
266,Statewide_2020,2122,Overlap with Statewide_2020 at feature 2069,"c(2250974.92302289, 433993.608984828)"
267,Statewide_2020,2122,Overlap with Statewide_2020 at feature 2069,"c(2250361.82977069, 434377.713971387)"
268,Statewide_2020,2122,Overlap with Statewide_2020 at feature 2069,"c(2250055.8496319, 434566.896037052)"
269,Statewide_2020,2122,Overlap with Statewide_2020 at feature 2069,"c(2249805.33066001, 434724.136853341)"
270,Statewide_2020,2122,Overlap with Statewide_2020 at feature 2069,"c(2249615.75990184, 434843.49559449)"
271,Statewide_2020,2122,Overlap with Statewide_2020 at feature 2069,"c(2249405.00020186, 434977.321403501)"
272,Statewide_2020,2122,Overlap with Statewide_2020 at feature 2069,"c(2249245.40630605, 435076.51361976)"
273,Statewide_2020,2122,Overlap with Statewide_2020 at feature 2069,"c(2249076.69266661, 435195.19589055)"
274,Statewide_2020,2122,Overlap with Statewide_2020 at feature 2069,"c(2248575.6256563, 435526.199129706)"
275,Statewide_2020,2122,Overlap with Statewide_2020 at feature 2069,"c(2248396.99508688, 435637.387781385)"
276,Statewide_2020,2122,Overlap with Statewide_2020 at feature 2069,"c(2248348.58156304, 435668.670745491)"
277,Statewide_2020,2122,Overlap with Statewide_2020 at feature 2069,"c(2248261.02305777, 435722.58744235)"
278,Statewide_2020,2122,Overlap with Statewide_2020 at feature 2069,"c(2248121.48197082, 435810.649038686)"
279,Statewide_2020,2122,Overlap with Statewide_2020 at feature 2069,"c(2247811.86127535, 436004.703221705)"
280,Statewide_2020,2122,Overlap with Statewide_2020 at feature 2069,"c(2247648.47185434, 436108.211918475)"
281,Statewide_2020,2122,Overlap with Statewide_2020 at feature 2069,"c(2247382.44023627, 436283.713063129)"
282,Statewide_2020,2122,Overlap with Statewide_2020 at feature 2069,"c(2247225.23456203, 436383.578290073)"
283,Statewide_2020,2122,Overlap with Statewide_2020 at feature 2069,"c(2247145.41153928, 436435.278735972)"
284,Statewide_2020,2122,Overlap with Statewide_2020 at feature 2069,"c(2247090.47873373, 436469.892792764)"
285,Statewide_2020,2122,Overlap with Statewide_2020 at feature 2069,"c(2246995.84814013, 436523.327085229)"
286,Statewide_2020,2122,Overlap with Statewide_2020 at feature 2069,"c(2246919.81845616, 436523.314410674)"
287,Statewide_2020,2122,Overlap with Statewide_2020 at feature 2069,"c(2246871.35186213, 436459.367051681)"
288,Statewide_2020,2122,Overlap with Statewide_2020 at feature 2069,"c(2246745.85473678, 436266.109368187)"
289,Statewide_2020,2123,Overlap with Statewide_2020 at feature 1945,"c(2218784.05198029, 466039.084181828)"
290,Statewide_2020,2123,Overlap with Statewide_2020 at feature 1941,"c(2217881.37582005, 466736.361958776)"
291,Statewide_2020,2120,Overlap with Statewide_2020 at feature 582,"c(2274845.63537327, 386876.121547629)"
292,Statewide_2020,2120,Overlap with Statewide_2020 at feature 582,"c(2274017.37174943, 386782.843390152)"
293,Statewide_2020,2120,Overlap with Statewide_2020 at feature 582,"c(2272920.7349247, 386454.003796781)"
294,Statewide_2020,2120,Overlap with Statewide_2020 at feature 582,"c(2272100.3494005, 386301.354348516)"
295,Statewide_2020,2120,Overlap with Statewide_2020 at feature 582,"c(2271831.69883711, 386350.307635621)"
296,Statewide_2020,2120,Overlap with Statewide_2020 at feature 582,"c(2271561.15903434, 386430.038631594)"
297,Statewide_2020,2120,Overlap with Statewide_2020 at feature 582,"c(2270889.88684018, 386615.477729404)"
298,Statewide_2020,2120,Overlap with Statewide_2020 at feature 582,"c(2270448.63620897, 386779.384898042)"
299,Statewide_2020,2120,Overlap with Statewide_2020 at feature 582,"c(2270169.5603923, 387235.849914218)"
300,Statewide_2020,2120,Overlap with Statewide_2020 at feature 582,"c(2270290.3393327, 387583.094470588)"
301,Statewide_2020,2120,Overlap with Statewide_2020 at feature 582,"c(2270750.60141367, 388186.866153375)"
302,Statewide_2020,2120,Overlap with Statewide_2020 at feature 582,"c(2270758.79243977, 389321.154331475)"
303,Statewide_2020,2120,Overlap with Statewide_2020 at feature 582,"c(2270318.7287889, 389907.021311053)"
304,Statewide_2020,2120,Overlap with Statewide_2020 at feature 582,"c(2269799.8801589, 389914.928754731)"
305,Statewide_2020,2120,Overlap with Statewide_2020 at feature 582,"c(2269564.18425249, 389881.436885765)"
306,Statewide_2020,2120,Overlap with Statewide_2020 at feature 2104,"c(2268080.86515748, 389715.975284347)"
307,Statewide_2020,2120,Overlap with Statewide_2020 at feature 2104,"c(2267966.48425197, 390343.526793523)"
308,Statewide_2020,2120,Overlap with Statewide_2020 at feature 2104,"c(2267422.61209537, 391345.466644793)"
309,Statewide_2020,2120,Overlap with Statewide_2020 at feature 2104,"c(2268133.58388014, 393543.5921916)"
310,Statewide_2020,2120,Overlap with Statewide_2020 at feature 2057,"c(2268217.44717848, 389713.734470697)"
311,Statewide_2020,2120,Overlap with Statewide_2020 at feature 2111,"c(2274307.29388123, 393454.001558398)"
312,Statewide_2020,2120,Overlap with Statewide_2020 at feature 2111,"c(2274091.77173556, 392820.888615485)"
313,Statewide_2020,2120,Overlap with Statewide_2020 at feature 2111,"c(2273611.63172572, 392049.739501312)"
314,Statewide_2020,2120,Overlap with Statewide_2020 at feature 2111,"c(2273215.7515584, 391151.729166665)"
315,Statewide_2020,2121,Overlap with Statewide_2020 at feature 435,"c(2256384.49160631, 430643.786381234)"
316,Statewide_2020,2121,Overlap with Statewide_2020 at feature 435,"c(2256341.40053889, 430555.910245388)"
317,Statewide_2020,2121,Overlap with Statewide_2020 at feature 435,"c(2256276.32283161, 430455.526553719)"
318,Statewide_2020,2121,Overlap with Statewide_2020 at feature 435,"c(2256193.15634009, 430321.618111585)"
319,Statewide_2020,2121,Overlap with Statewide_2020 at feature 435,"c(2256127.17858724, 430215.662482395)"
320,Statewide_2020,2121,Overlap with Statewide_2020 at feature 435,"c(2255660.93644822, 430431.985935444)"
321,Statewide_2020,2121,Overlap with Statewide_2020 at feature 435,"c(2255153.4427327, 430717.54718361)"
322,Statewide_2020,2121,Overlap with Statewide_2020 at feature 435,"c(2254903.42641062, 430859.374002976)"
323,Statewide_2020,2121,Overlap with Statewide_2020 at feature 435,"c(2254658.23278076, 430998.504248234)"
324,Statewide_2020,2121,Overlap with Statewide_2020 at feature 435,"c(2252825.23667186, 429544.85721483)"
325,Statewide_2020,2121,Overlap with Statewide_2020 at feature 435,"c(2252765.9993775, 429459.495278801)"
326,Statewide_2020,2162,Overlap with Statewide_2020 at feature 2156,"c(1641738.06160936, 867383.599428174)"
327,Statewide_2020,2163,Overlap with Statewide_2020 at feature 2156,"c(1641708.17293919, 867439.86091111)"
328,Statewide_2020,2160,Overlap with Statewide_2020 at feature 2145,"c(1686868.18368048, 869396.123885355)"
329,Statewide_2020,2166,Overlap with Statewide_2020 at feature 2133,"c(1649105.49370415, 875729.037219786)"
330,Statewide_2020,2166,Overlap with Statewide_2020 at feature 2133,"c(1650059.55551144, 876908.445311723)"
331,Statewide_2020,2166,Overlap with Statewide_2020 at feature 2136,"c(1653359.3800861, 876532.959255243)"
332,Statewide_2020,2166,Overlap with Statewide_2020 at feature 2162,"c(1650584.25053635, 868741.457919743)"
333,Statewide_2020,2166,Overlap with Statewide_2020 at feature 2134,"c(1649601.55162393, 873838.520657293)"
334,Statewide_2020,2166,Overlap with Statewide_2020 at feature 2134,"c(1649191.92905483, 874745.281539917)"
335,Statewide_2020,2166,Overlap with Statewide_2020 at feature 2134,"c(1649000.41903665, 875247.018643622)"
336,Statewide_2020,2166,Overlap with Statewide_2020 at feature 2134,"c(1649008.3491162, 875483.250057476)"
337,Statewide_2020,2166,Overlap with Statewide_2020 at feature 2135,"c(1653539.44811795, 875911.652155493)"
338,Statewide_2020,2166,Overlap with Statewide_2020 at feature 2135,"c(1652905.73729326, 875542.504483476)"
339,Statewide_2020,2166,Overlap with Statewide_2020 at feature 2135,"c(1652473.4473381, 874791.005859701)"
340,Statewide_2020,2166,Overlap with Statewide_2020 at feature 2135,"c(1652190.82821883, 872342.921314645)"
341,Statewide_2020,2166,Overlap with Statewide_2020 at feature 2135,"c(1652156.05782514, 871785.675299776)"
342,Statewide_2020,2166,Overlap with Statewide_2020 at feature 2135,"c(1652153.92082893, 871000.104237551)"
343,Statewide_2020,2166,Overlap with Statewide_2020 at feature 2135,"c(1652128.33430006, 870845.954702352)"
344,Statewide_2020,2166,Overlap with Statewide_2020 at feature 2135,"c(1651417.31476998, 870428.95873837)"
345,Statewide_2020,2166,Overlap with Statewide_2020 at feature 2135,"c(1651029.22010413, 870017.191787058)"
346,Statewide_2020,2166,Overlap with Statewide_2020 at feature 2135,"c(1650925.52902911, 869015.480863753)"
347,Statewide_2020,2166,Overlap with Statewide_2020 at feature 2132,"c(1650568.68327848, 877137.922380305)"
348,Statewide_2020,2166,Overlap with Statewide_2020 at feature 2132,"c(1651162.94900251, 877077.686003029)"
349,Statewide_2020,2166,Overlap with Statewide_2020 at feature 2132,"c(1651485.06316752, 877074.911372585)"
350,Statewide_2020,2166,Overlap with Statewide_2020 at feature 2132,"c(1651675.53606079, 877121.255146591)"
351,Statewide_2020,2167,Overlap with Statewide_2020 at feature 2162,"c(1650147.55129046, 868921.76946632)"
352,Statewide_2020,2167,Overlap with Statewide_2020 at feature 2166,"c(1650073.18895252, 872799.162063081)"
353,Statewide_2020,2167,Overlap with Statewide_2020 at feature 2166,"c(1650437.25355742, 871995.683804554)"
354,Statewide_2020,2167,Overlap with Statewide_2020 at feature 2166,"c(1650461.38021725, 871593.873156847)"
355,Statewide_2020,2167,Overlap with Statewide_2020 at feature 2166,"c(1650415.0316789, 871377.389006293)"
356,Statewide_2020,2167,Overlap with Statewide_2020 at feature 2166,"c(1650292.93864429, 870091.754667619)"
357,Statewide_2020,2167,Overlap with Statewide_2020 at feature 2166,"c(1650200.05353978, 869321.49515816)"
358,Statewide_2020,2167,Overlap with Statewide_2020 at feature 2134,"c(1649664.75448426, 873647.077317538)"
359,Statewide_2020,2170,Overlap with Statewide_2020 at feature 2136,"c(1671219.55854204, 876871.876245288)"
360,Statewide_2020,2170,Overlap with Statewide_2020 at feature 2136,"c(1665967.65300476, 879136.695222952)"
361,Statewide_2020,2171,Overlap with Statewide_2020 at feature 2168,"c(1636710.35052939, 840265.459556619)"
362,Statewide_2020,2171,Overlap with Statewide_2020 at feature 2168,"c(1636521.40912688, 840747.090229097)"
363,Statewide_2020,2171,Overlap with Statewide_2020 at feature 2168,"c(1636373.77422828, 840955.167928827)"
364,Statewide_2020,2171,Overlap with Statewide_2020 at feature 2168,"c(1635383.08517591, 841906.77581489)"
365,Statewide_2020,2171,Overlap with Statewide_2020 at feature 2168,"c(1634372.78622016, 842603.727436139)"
366,Statewide_2020,2171,Overlap with Statewide_2020 at feature 2168,"c(1631863.58487542, 843886.287963314)"
367,Statewide_2020,2171,Overlap with Statewide_2020 at feature 2168,"c(1631623.72601844, 844025.269583329)"
368,Statewide_2020,2171,Overlap with Statewide_2020 at feature 2168,"c(1631361.08443549, 844212.529694808)"
369,Statewide_2020,2171,Overlap with Statewide_2020 at feature 2168,"c(1631191.59009892, 844339.042785352)"
370,Statewide_2020,2171,Overlap with Statewide_2020 at feature 2168,"c(1631028.24773114, 844205.242872023)"
371,Statewide_2020,2171,Overlap with Statewide_2020 at feature 2168,"c(1629030.49928198, 842223.376902968)"
372,Statewide_2020,2171,Overlap with Statewide_2020 at feature 2168,"c(1627987.61112133, 842994.485420851)"
373,Statewide_2020,2171,Overlap with Statewide_2020 at feature 2168,"c(1627476.14388588, 843435.123134388)"
374,Statewide_2020,2171,Overlap with Statewide_2020 at feature 2168,"c(1626919.71165828, 843724.379959933)"
375,Statewide_2020,2171,Overlap with Statewide_2020 at feature 2168,"c(1626387.50014481, 844082.084504264)"
376,Statewide_2020,2171,Overlap with Statewide_2020 at feature 2168,"c(1626054.49454651, 844436.996682506)"
377,Statewide_2020,2171,Overlap with Statewide_2020 at feature 2168,"c(1625987.49902803, 844659.255426119)"
378,Statewide_2020,2171,Overlap with Statewide_2020 at feature 2168,"c(1625961.97404008, 844760.778466081)"
379,Statewide_2020,2171,Overlap with Statewide_2020 at feature 2168,"c(1625625.97015522, 845019.539406541)"
380,Statewide_2020,2171,Overlap with Statewide_2020 at feature 2168,"c(1624820.27596747, 845230.915820297)"
381,Statewide_2020,2171,Overlap with Statewide_2020 at feature 2168,"c(1623955.00799098, 845330.88851302)"
382,Statewide_2020,2171,Overlap with Statewide_2020 at feature 1926,"c(1623627.57668395, 845725.901130695)"
383,Statewide_2020,2168,Overlap with Statewide_2020 at feature 1926,"c(1615563.56288237, 829348.784913641)"
384,Statewide_2020,2168,Overlap with Statewide_2020 at feature 1926,"c(1617506.11850879, 831952.657613935)"
385,Statewide_2020,2168,Overlap with Statewide_2020 at feature 1926,"c(1620421.86778248, 837065.563159548)"
386,Statewide_2020,2168,Overlap with Statewide_2020 at feature 1926,"c(1621880.19288243, 839610.081171844)"
387,Statewide_2020,2168,Overlap with Statewide_2020 at feature 1926,"c(1622097.21280505, 840364.379674199)"
388,Statewide_2020,2168,Overlap with Statewide_2020 at feature 1926,"c(1623291.25601625, 844543.671087348)"
389,Statewide_2020,2168,Overlap with Statewide_2020 at feature 2150,"c(1636855.46822082, 815264.085830852)"
390,Statewide_2020,2168,Overlap with Statewide_2020 at feature 2150,"c(1636396.50092687, 815699.205117362)"
391,Statewide_2020,2168,Overlap with Statewide_2020 at feature 2150,"c(1636207.82995775, 815859.228921522)"
392,Statewide_2020,2168,Overlap with Statewide_2020 at feature 2150,"c(1635423.87043567, 816484.302440444)"
393,Statewide_2020,2168,Overlap with Statewide_2020 at feature 2150,"c(1634746.56501049, 817238.821972949)"
394,Statewide_2020,2168,Overlap with Statewide_2020 at feature 2150,"c(1634519.21016686, 817551.058752724)"
395,Statewide_2020,2168,Overlap with Statewide_2020 at feature 2150,"c(1634268.20090801, 818050.717915045)"
396,Statewide_2020,2168,Overlap with Statewide_2020 at feature 2150,"c(1634074.80930246, 818586.845393413)"
397,Statewide_2020,2168,Overlap with Statewide_2020 at feature 2150,"c(1633938.04484261, 819176.981066923)"
398,Statewide_2020,2168,Overlap with Statewide_2020 at feature 2150,"c(1633734.31364525, 819756.891532428)"
399,Statewide_2020,2168,Overlap with Statewide_2020 at feature 2150,"c(1633474.49975452, 820271.572917769)"
400,Statewide_2020,2168,Overlap with Statewide_2020 at feature 2150,"c(1632994.22155174, 820038.664631987)"
401,Statewide_2020,2168,Overlap with Statewide_2020 at feature 2150,"c(1631534.23988945, 819111.356934994)"
402,Statewide_2020,2168,Overlap with Statewide_2020 at feature 2150,"c(1631305.61186619, 818942.864442537)"
403,Statewide_2020,2168,Overlap with Statewide_2020 at feature 2150,"c(1630944.11140932, 818616.946832429)"
404,Statewide_2020,2168,Overlap with Statewide_2020 at feature 2150,"c(1630554.59580538, 818155.245462811)"
405,Statewide_2020,2168,Overlap with Statewide_2020 at feature 2150,"c(1630363.76370831, 817890.66669213)"
406,Statewide_2020,2168,Overlap with Statewide_2020 at feature 2150,"c(1629985.37499042, 817371.678321802)"
407,Statewide_2020,2168,Overlap with Statewide_2020 at feature 2150,"c(1629675.80030412, 817461.650888731)"
408,Statewide_2020,2168,Overlap with Statewide_2020 at feature 2150,"c(1629205.49432951, 817831.707597219)"
409,Statewide_2020,2168,Overlap with Statewide_2020 at feature 2150,"c(1628369.09892967, 818494.58139563)"
410,Statewide_2020,2168,Overlap with Statewide_2020 at feature 2150,"c(1627145.46564789, 819614.043223)"
411,Statewide_2020,2168,Overlap with Statewide_2020 at feature 2150,"c(1625685.85879215, 820715.023338543)"
412,Statewide_2020,2168,Overlap with Statewide_2020 at feature 2150,"c(1624919.14379352, 821255.832559417)"
413,Statewide_2020,2168,Overlap with Statewide_2020 at feature 2150,"c(1624158.10794035, 821849.414952051)"
414,Statewide_2020,2168,Overlap with Statewide_2020 at feature 2150,"c(1622864.09323641, 822520.60109504)"
415,Statewide_2020,2168,Overlap with Statewide_2020 at feature 2150,"c(1622631.67774425, 822644.902229221)"
416,Statewide_2020,2168,Overlap with Statewide_2020 at feature 2150,"c(1622364.75758111, 822889.790574882)"
417,Statewide_2020,2168,Overlap with Statewide_2020 at feature 2150,"c(1622141.27609421, 823143.666619381)"
418,Statewide_2020,2168,Overlap with Statewide_2020 at feature 2150,"c(1622070.3050732, 823115.633399107)"
419,Statewide_2020,2168,Overlap with Statewide_2020 at feature 2150,"c(1622035.71605454, 823077.897577732)"
420,Statewide_2020,2168,Overlap with Statewide_2020 at feature 2150,"c(1621314.06961966, 822404.755052891)"
421,Statewide_2020,2168,Overlap with Statewide_2020 at feature 2150,"c(1620832.10120507, 821779.59467706)"
